location,date,total_cases,new_cases,total_deaths,new_deaths,imported_cases,total_tests,new_tests
NW,2020-04-13,22,3,0,0,0,5734,245
NW,2020-04-14,22,0,0,0,0,5964,230
NW,2020-04-15,23,1,0,0,0,6203,239
NW,2020-04-16,24,1,0,0,0,6514,311
NW,2020-04-17,24,0,0,0,0,6909,395
NW,2020-04-18,24,0,0,0,0,7414,505
NW,2020-04-19,24,0,0,0,0,7860,446
NW,2020-04-20,24,0,0,0,0,8326,466
NW,2020-04-21,24,0,0,0,0,8698,372
NW,2020-04-22,24,0,0,0,0,9166,468
NW,2020-04-23,25,1,0,0,0,9837,671
NW,2020-04-24,25,0,0,0,0,10441,604
NW,2020-04-25,28,3,0,0,0,11031,590
NW,2020-04-26,28,0,0,0,0,11554,523
NW,2020-04-27,28,0,0,0,0,12227,673
NW,2020-04-28,29,1,0,0,0,12708,481
NW,2020-04-29,29,0,0,0,0,13505,797
NW,2020-04-30,31,2,0,0,0,14218,713
NW,2020-05-01,35,4,0,0,0,14903,685
NW,2020-05-02,35,0,0,0,0,15805,902
NW,2020-05-03,35,0,0,0,0,16837,1032
NW,2020-05-04,35,0,0,0,0,17645,808
NW,2020-05-05,35,0,0,0,0,18366,721
NW,2020-05-06,37,2,0,0,0,19141,775
NW,2020-05-07,40,3,0,0,0,20016,875
NW,2020-05-08,41,1,0,0,0,21085,1069
NW,2020-05-09,41,0,0,0,0,22204,1119
NW,2020-05-10,45,4,0,0,0,23386,1182
NW,2020-05-11,50,5,1,1,0,24395,1009
NW,2020-05-12,51,1,1,0,0,25329,934
NW,2020-05-13,52,1,1,0,0,26470,1141
NW,2020-05-14,58,6,1,0,0,27612,1142
NW,2020-05-15,63,5,1,0,0,28882,1270
NW,2020-05-16,64,1,1,0,0,30116,1234
NW,2020-05-17,70,6,1,0,0,31576,1460
NW,2020-05-18,72,2,1,0,0,32549,973
NW,2020-05-19,72,0,1,0,0,33477,928
NW,2020-05-20,72,0,1,0,0,34659,1182
NW,2020-05-21,77,5,1,0,0,36000,1341
NW,2020-05-22,80,3,1,0,0,37206,1206
NW,2020-05-23,81,1,1,0,0,38668,1462
NW,2020-05-24,94,13,1,0,0,40003,1335
NW,2020-05-25,109,15,1,0,0,40888,885
NW,2020-05-26,115,6,1,0,0,41519,631
NW,2020-05-27,128,13,1,0,0,43506,1987
NW,2020-05-28,134,6,1,0,0,44926,1420
NW,2020-05-29,143,9,1,0,0,46601,1675
NW,2020-05-30,162,19,1,0,0,48088,1487
NW,2020-05-31,175,13,1,0,0,49681,1593
NW,2020-06-01,187,12,1,0,0,50888,1207
NW,2020-06-02,271,84,1,0,0,52176,1288
NW,2020-06-03,314,43,1,0,0,53851,1675
NW,2020-06-04,364,50,1,0,0,56228,2377
NW,2020-06-05,409,45,1,0,0,58297,2069
NW,2020-06-06,468,59,1,0,0,61092,2795
NW,2020-06-07,523,55,1,0,0,63038,1946
NW,2020-06-08,580,57,1,0,0,64614,1576
NW,2020-06-09,604,24,1,0,0,66328,1714
NW,2020-06-10,657,53,1,0,0,68406,2078
NW,2020-06-11,757,100,5,4,0,70461,2055
NW,2020-06-12,865,108,5,0,0,72655,2194
NW,2020-06-13,977,112,5,0,0,74537,1882
NW,2020-06-14,1097,120,5,0,0,76871,2334
NW,2020-06-15,1177,80,5,0,0,78719,1848
NW,2020-06-16,1281,104,5,0,0,80335,1616
NW,2020-06-17,1402,121,5,0,0,82723,2388
NW,2020-06-18,1606,204,5,0,0,84144,1421
NW,2020-06-19,1758,152,5,0,0,86360,2216
NW,2020-06-20,1957,199,5,0,0,88633,2273
NW,2020-06-21,2148,191,5,0,0,90994,2361
NW,2020-06-22,2315,167,5,0,0,92715,1721
NW,2020-06-23,2454,139,5,0,0,94743,2028
NW,2020-06-24,2618,164,5,0,0,97081,2338
NW,2020-06-25,2965,347,5,0,0,100035,2954
NW,2020-06-26,3218,253,5,0,0,102302,2267
NW,2020-06-27,3454,236,5,0,0,104762,2460
NW,2020-06-28,3647,193,5,0,0,107371,2609
NW,2020-06-29,3931,284,7,2,0,109420,2049
NW,2020-06-30,4187,256,7,0,0,111682,2262
NW,2020-07-01,4393,206,7,0,0,114212,2530
NW,2020-07-02,4788,395,7,0,0,116897,2685
NW,2020-07-03,5168,380,36,29,0,119571,2674
NW,2020-07-04,5644,476,36,0,0,122786,3215
NW,2020-07-05,6063,419,36,0,0,125395,2609
NW,2020-07-06,6410,347,36,0,0,127721,2326
NW,2020-07-07,6842,432,36,0,0,130696,2975
NW,2020-07-08,7147,305,36,0,0,133222,2526
NW,2020-07-09,7870,723,36,0,0,137071,3849
NW,2020-07-10,8676,806,36,0,0,140953,3882
NW,2020-07-11,9418,742,36,0,0,144471,3518
NW,2020-07-12,9924,506,36,0,0,147611,3140
NW,2020-07-13,10525,601,36,0,0,150368,2757
NW,2020-07-14,10784,259,36,0,0,152980,2612
NW,2020-07-15,11225,441,48,12,0,156090,3110
NW,2020-07-16,11891,666,48,0,0,159296,3206
NW,2020-07-17,12722,831,48,0,0,162594,3298
NW,2020-07-18,13400,678,48,0,0,165999,3405
NW,2020-07-19,14006,606,48,0,0,169357,3358
NW,2020-07-20,14337,331,48,0,0,171680,2323
NW,2020-07-21,14634,297,48,0,0,173823,2143
NW,2020-07-22,15073,439,48,0,0,177150,3327
NW,2020-07-23,15901,828,48,0,0,180345,3195
NW,2020-07-24,16548,647,48,0,0,183934,3589
NW,2020-07-25,16942,394,48,0,0,187108,3174
NW,2020-07-26,17338,396,48,0,0,190052,2944
NW,2020-07-27,17604,266,59,11,0,192000,1948
NW,2020-07-28,17791,187,72,13,0,193948,1948
NW,2020-07-29,18231,440,72,0,0,196862,2914
NW,2020-07-30,18811,580,81,9,0,199938,3076
NW,2020-07-31,19325,514,81,0,0,202781,2843
NW,2020-08-01,19714,389,81,0,0,205690,2909
NW,2020-08-02,19961,247,81,0,0,208074,2384
NW,2020-08-03,20149,188,109,28,0,209576,1502
NW,2020-08-04,20270,121,109,0,0,210913,1337
NW,2020-08-05,20686,416,109,0,0,213310,2397
NW,2020-08-06,21044,358,109,0,0,215819,2509
NW,2020-08-07,21315,271,109,0,0,218138,2319
NW,2020-08-08,21642,327,130,21,0,220646,2508
NW,2020-08-09,21837,195,130,0,0,222723,2077
NW,2020-08-10,21933,96,130,0,0,223882,1159
NW,2020-08-11,22031,98,150,20,0,224669,787
NW,2020-08-12,22205,174,150,0,0,225797,1128
NW,2020-08-13,22483,278,150,0,0,227172,1375
NW,2020-08-14,22816,333,176,26,0,229612,2440
NW,2020-08-15,23093,277,176,0,0,231456,1844
NW,2020-08-16,23250,157,194,18,0,233005,1549
NW,2020-08-17,23305,55,194,0,0,234035,1030
NW,2020-08-18,23445,140,214,20,0,235041,1006
NW,2020-08-19,23641,196,214,0,0,236776,1735
NW,2020-08-20,23868,227,214,0,0,238462,1686
NW,2020-08-21,24003,135,224,10,0,240122,1660
NW,2020-08-22,24185,182,224,0,0,242216,2094
NW,2020-08-23,24301,116,224,0,0,243474,1258
NW,2020-08-24,24371,70,224,0,0,244203,729
NW,2020-08-25,24445,74,224,0,0,245215,1012
NW,2020-08-26,24646,201,224,0,0,246595,1380
NW,2020-08-27,24805,159,224,0,0,247897,1302
NW,2020-08-28,24922,117,240,16,0,248879,982
NW,2020-08-29,25086,164,240,0,0,250295,1416
NW,2020-08-30,25240,154,240,0,0,251796,1501
NW,2020-08-31,25348,108,248,8,0,253087,1291
NW,2020-09-01,25390,42,266,18,0,253888,801
NW,2020-09-02,25604,214,266,0,0,255348,1460
NW,2020-09-03,25816,212,275,9,0,256744,1396
NW,2020-09-04,25965,149,275,0,0,258018,1274
NW,2020-09-05,26092,127,275,0,0,259260,1242
NW,2020-09-06,26245,153,275,0,0,260381,1121
NW,2020-09-07,26294,49,285,10,0,260981,600
NW,2020-09-08,26399,105,285,0,0,261818,837
NW,2020-09-09,26580,181,295,10,0,263307,1489
NW,2020-09-10,26767,187,310,15,0,264715,1408
NW,2020-09-11,26935,168,310,0,0,266134,1419
NW,2020-09-12,27094,159,310,0,0,267410,1276
NW,2020-09-13,27219,125,310,0,0,268485,1075
NW,2020-09-14,27262,43,325,15,0,269180,695
NW,2020-09-15,27321,59,325,0,0,269975,795
NW,2020-09-16,27527,206,325,0,0,271411,1436
NW,2020-09-17,27721,194,325,0,0,272943,1532
NW,2020-09-18,27856,135,325,0,0,274317,1374
NW,2020-09-19,28025,169,325,0,0,275761,1444
NW,2020-09-20,28171,146,325,0,0,276918,1157
NW,2020-09-21,28187,16,341,16,0,277341,423
NW,2020-09-22,28331,144,341,0,0,278464,1123
NW,2020-09-23,28528,197,350,9,0,279810,1346
NW,2020-09-24,28688,160,350,0,0,281071,1261
NW,2020-09-25,28809,121,350,0,0,282093,1022
NW,2020-09-26,28891,82,350,0,0,282871,778
NW,2020-09-27,29012,121,355,5,0,283901,1030
NW,2020-09-28,29078,66,355,0,0,284519,618
NW,2020-09-29,29160,82,363,8,0,285342,823
NW,2020-09-30,29318,158,363,0,0,286947,1605
NW,2020-10-01,29463,145,370,7,0,288395,1448
NW,2020-10-02,29630,167,370,0,0,289811,1416
NW,2020-10-03,29834,204,370,0,0,291305,1494
NW,2020-10-04,29927,93,370,0,0,292546,1241
NW,2020-10-05,29979,52,370,0,0,293280,734
NW,2020-10-06,30103,124,375,5,0,294280,1000
NW,2020-10-07,30288,185,375,0,0,295896,1616
NW,2020-10-08,30408,120,375,0,0,297347,1451
WC,2020-03-05,0,0,0,0,0,19,19
WC,2020-03-06,0,0,0,0,0,23,4
WC,2020-03-07,0,0,0,0,0,28,5
WC,2020-03-08,0,0,0,0,0,28,0
WC,2020-03-09,0,0,0,0,0,28,0
WC,2020-03-10,0,0,0,0,0,28,0
WC,2020-03-11,1,1,0,0,0,75,47
WC,2020-03-12,1,0,0,0,0,99,24
WC,2020-03-13,3,2,0,0,0,108,9
WC,2020-03-14,9,6,0,0,0,119,11
WC,2020-03-15,14,5,0,0,0,172,53
WC,2020-03-16,16,2,0,0,0,280,108
WC,2020-03-17,21,5,0,0,0,339,59
WC,2020-03-18,31,10,0,0,0,358,19
WC,2020-03-19,46,15,0,0,0,563,205
WC,2020-03-20,57,11,0,0,0,750,187
WC,2020-03-21,75,18,0,0,0,865,115
WC,2020-03-22,89,14,0,0,0,1085,220
WC,2020-03-23,100,11,0,0,0,1493,408
WC,2020-03-24,113,13,0,0,0,1809,316
WC,2020-03-25,183,70,0,0,0,1809,0
WC,2020-03-26,229,46,0,0,0,2384,575
WC,2020-03-27,229,0,1,1,0,3323,939
WC,2020-03-28,271,42,1,0,0,3722,399
WC,2020-03-29,310,39,1,0,0,4145,423
WC,2020-03-30,324,14,1,0,0,4473,328
WC,2020-03-31,325,1,1,0,0,4783,310
WC,2020-04-01,326,1,1,0,0,5158,375
WC,2020-04-02,353,27,1,0,0,5586,428
WC,2020-04-03,374,21,1,0,0,5865,279
WC,2020-04-04,433,59,1,0,0,6281,416
WC,2020-04-05,454,21,2,1,0,6623,342
WC,2020-04-06,462,8,3,1,0,6766,143
WC,2020-04-07,462,0,3,0,0,6766,0
WC,2020-04-08,495,33,3,0,0,7427,661
WC,2020-04-09,515,20,3,0,0,8021,594
WC,2020-04-10,541,26,6,3,0,8505,484
WC,2020-04-11,546,5,7,1,0,8741,236
WC,2020-04-12,587,41,7,0,0,9327,586
WC,2020-04-13,617,30,8,1,0,9744,417
WC,2020-04-14,643,26,8,0,0,10135,391
WC,2020-04-15,657,14,8,0,0,10542,407
WC,2020-04-16,675,18,13,5,0,11071,529
WC,2020-04-17,717,42,15,2,0,11743,672
WC,2020-04-18,836,119,16,1,0,12602,859
WC,2020-04-19,868,32,17,1,0,13360,758
WC,2020-04-20,940,72,17,0,0,14152,792
WC,2020-04-21,1010,70,17,0,0,14784,632
WC,2020-04-22,1079,69,22,5,0,15580,796
WC,2020-04-23,1279,200,28,6,0,16721,1141
WC,2020-04-24,1413,134,30,2,0,17748,1027
WC,2020-04-25,1514,101,32,2,0,18751,1003
WC,2020-04-26,1608,94,33,1,0,19641,890
WC,2020-04-27,1737,129,35,2,0,20785,1144
WC,2020-04-28,1870,133,38,3,0,21603,818
WC,2020-04-29,2135,265,42,4,0,22957,1354
WC,2020-04-30,2342,207,42,0,0,24168,1211
WC,2020-05-01,2507,165,55,13,0,25332,1164
WC,2020-05-02,2700,193,56,1,0,26865,1533
WC,2020-05-03,3044,344,58,2,0,28619,1754
WC,2020-05-04,3362,318,64,6,0,29992,1373
WC,2020-05-05,3609,247,71,7,0,31217,1225
WC,2020-05-06,3760,151,73,2,0,32535,1318
WC,2020-05-07,3994,234,79,6,0,34023,1488
WC,2020-05-08,4497,503,88,9,0,35839,1816
WC,2020-05-09,4809,312,95,7,0,37740,1901
WC,2020-05-10,5168,359,98,3,0,39750,2010
WC,2020-05-11,5621,453,106,8,0,41465,1715
WC,2020-05-12,6105,484,106,0,0,43052,1587
WC,2020-05-13,6713,608,117,11,0,44991,1939
WC,2020-05-14,7235,522,129,12,0,46932,1941
WC,2020-05-15,7798,563,137,8,0,49091,2159
WC,2020-05-16,8404,606,149,12,0,51188,2097
WC,2020-05-17,9294,890,149,0,0,53670,2482
WC,2020-05-18,10035,741,166,17,0,55323,1653
WC,2020-05-19,10639,604,187,21,0,56899,1576
WC,2020-05-20,11262,623,210,23,0,58908,2009
WC,2020-05-21,12153,891,235,25,0,61187,2279
WC,2020-05-22,12888,735,257,22,0,63236,2049
WC,2020-05-23,13826,938,261,4,0,65721,2485
WC,2020-05-24,14740,914,281,20,0,67990,2269
WC,2020-05-25,15396,656,330,49,0,69495,1505
WC,2020-05-26,15829,433,363,33,0,70568,1073
WC,2020-05-27,16893,1064,391,28,0,73946,3378
WC,2020-05-28,17754,861,406,15,0,76360,2414
WC,2020-05-29,18906,1152,437,31,0,79207,2847
WC,2020-05-30,20160,1254,465,28,0,81735,2528
WC,2020-05-31,21382,1222,503,38,0,84441,2706
WC,2020-06-01,22567,1185,525,22,0,86492,2051
WC,2020-06-02,23583,1016,568,43,0,88680,2188
WC,2020-06-03,24657,1074,597,29,0,91527,2847
WC,2020-06-04,27006,2349,651,54,0,95567,4040
WC,2020-06-05,28807,1801,704,53,0,99083,3516
WC,2020-06-06,30379,1572,729,25,0,103834,4751
WC,2020-06-07,31824,1445,774,45,0,107141,3307
WC,2020-06-08,33568,1744,829,55,0,109819,2678
WC,2020-06-09,34819,1251,890,61,0,112731,2912
WC,2020-06-10,36021,1202,927,37,0,116263,3532
WC,2020-06-11,37422,1401,966,39,0,119756,3493
WC,2020-06-12,38926,1504,1005,39,0,123485,3729
WC,2020-06-13,40605,1679,1041,36,0,126683,3198
WC,2020-06-14,42539,1934,1083,42,0,130651,3968
WC,2020-06-15,44143,1604,1156,73,0,133792,3141
WC,2020-06-16,45357,1214,1200,44,0,136538,2746
WC,2020-06-17,46555,1198,1243,43,0,140596,4058
WC,2020-06-18,47522,967,1300,57,0,143011,2415
WC,2020-06-19,48706,1184,1360,60,0,146776,3765
WC,2020-06-20,50173,1467,1392,32,0,150639,3863
WC,2020-06-21,51441,1268,1419,27,0,154651,4012
WC,2020-06-22,52554,1113,1458,39,0,157576,2925
WC,2020-06-23,53512,958,1536,78,0,161022,3446
WC,2020-06-24,55162,1650,1599,63,0,164995,3973
WC,2020-06-25,56780,1618,1652,53,0,170016,5021
WC,2020-06-26,57941,1161,1692,40,0,173870,3854
WC,2020-06-27,59315,1374,1732,40,0,178051,4181
WC,2020-06-28,60445,1130,1764,32,0,182485,4434
WC,2020-06-29,61375,930,1807,43,0,185968,3483
WC,2020-06-30,62481,1106,1859,52,0,189812,3844
WC,2020-07-01,64377,1896,1896,37,0,194113,4301
WC,2020-07-02,65841,1464,1925,29,0,198676,4563
WC,2020-07-03,66936,1095,1983,58,0,203221,4545
WC,2020-07-04,68376,1440,2026,43,0,208685,5464
WC,2020-07-05,69531,1155,2066,40,0,213120,4435
WC,2020-07-06,70938,1407,2101,35,0,217073,3953
WC,2020-07-07,72156,1218,2145,44,0,222129,5056
WC,2020-07-08,73292,1136,2192,47,0,226422,4293
WC,2020-07-09,74815,1523,2229,37,0,232963,6541
WC,2020-07-10,76067,1252,2295,66,0,239561,6598
WC,2020-07-11,77336,1269,2333,38,0,245539,5978
WC,2020-07-12,78399,1063,2348,15,0,250875,5336
WC,2020-07-13,79344,945,2385,37,0,255560,4685
WC,2020-07-14,80199,855,2429,44,0,259998,4438
WC,2020-07-15,81556,1357,2467,38,0,265283,5285
WC,2020-07-16,82986,1430,2514,47,0,270732,5449
WC,2020-07-17,84254,1268,2550,36,0,276337,5605
WC,2020-07-18,85411,1157,2593,43,0,282123,5786
WC,2020-07-19,85772,361,2619,26,0,287830,5707
WC,2020-07-20,85772,0,2669,50,0,291777,3947
WC,2020-07-21,86329,557,2717,48,0,295419,3642
WC,2020-07-22,87847,1518,2752,35,0,301073,5654
WC,2020-07-23,88928,1081,2780,28,0,306503,5430
WC,2020-07-24,90011,1083,2827,47,0,312603,6100
WC,2020-07-25,91033,1022,2845,18,0,317997,5394
WC,2020-07-26,92079,1046,2875,30,0,323000,5003
WC,2020-07-27,92600,521,2911,36,0,326311,3311
WC,2020-07-28,92983,383,2960,49,0,329621,3310
WC,2020-07-29,93737,754,2983,23,0,334573,4952
WC,2020-07-30,94440,703,3017,34,0,339800,5227
WC,2020-07-31,95223,783,3050,33,0,344631,4831
WC,2020-08-01,96189,966,3074,24,0,349574,4943
WC,2020-08-02,96838,649,3117,43,0,353626,4052
WC,2020-08-03,97076,238,3148,31,0,356178,2552
WC,2020-08-04,97261,185,3245,97,0,358450,2272
WC,2020-08-05,98031,770,3279,34,0,362524,4074
WC,2020-08-06,98599,568,3325,46,0,366788,4264
WC,2020-08-07,99027,428,3354,29,0,370730,3942
WC,2020-08-08,99588,561,3376,22,0,374993,4263
WC,2020-08-09,99959,371,3399,23,0,378523,3530
WC,2020-08-10,100213,254,3429,30,0,380492,1969
WC,2020-08-11,100316,103,3454,25,0,381829,1337
WC,2020-08-12,100536,220,3485,31,0,383745,1916
WC,2020-08-13,100976,440,3506,21,0,386081,2336
WC,2020-08-14,101570,594,3534,28,0,390228,4147
WC,2020-08-15,101989,419,3560,26,0,393363,3135
WC,2020-08-16,102449,460,3580,20,0,395996,2633
WC,2020-08-17,102609,160,3612,32,0,397746,1750
WC,2020-08-18,102739,130,3646,34,0,399455,1709
WC,2020-08-19,103210,471,3675,29,0,402404,2949
WC,2020-08-20,103616,406,3688,13,0,405270,2866
WC,2020-08-21,103942,326,3713,25,0,408091,2821
WC,2020-08-22,104285,343,3718,5,0,411650,3559
WC,2020-08-23,104588,303,3726,8,0,413788,2138
WC,2020-08-24,104667,79,3745,19,0,415027,1239
WC,2020-08-25,104781,114,3763,18,0,416747,1720
WC,2020-08-26,104997,216,3823,60,0,419092,2345
WC,2020-08-27,105273,276,3843,20,0,421306,2214
WC,2020-08-28,105507,234,3853,10,0,422975,1669
WC,2020-08-29,105676,169,3862,9,0,425381,2406
WC,2020-08-30,105908,232,3869,7,0,427931,2550
WC,2020-08-31,106021,113,3893,24,0,430126,2195
WC,2020-09-01,106114,93,3913,20,0,431487,1361
WC,2020-09-02,106353,239,3929,16,0,433969,2482
WC,2020-09-03,106582,229,3946,17,0,436342,2373
WC,2020-09-04,106787,205,3950,4,0,438508,2166
WC,2020-09-05,106982,195,3960,10,0,440618,2110
WC,2020-09-06,107187,205,3961,1,0,442524,1906
WC,2020-09-07,107244,57,3974,13,0,443544,1020
WC,2020-09-08,107331,87,3994,20,0,444966,1422
WC,2020-09-09,107624,293,4016,22,0,447497,2531
WC,2020-09-10,107867,243,4022,6,0,449891,2394
WC,2020-09-11,108048,181,4040,18,0,452303,2412
WC,2020-09-12,108279,231,4053,13,0,454471,2168
WC,2020-09-13,108431,152,4059,6,0,456298,1827
WC,2020-09-14,108486,55,4066,7,0,457478,1180
WC,2020-09-15,108538,52,4079,13,0,458829,1351
WC,2020-09-16,108767,229,4088,9,0,461270,2441
WC,2020-09-17,108995,228,4100,12,0,463873,2603
WC,2020-09-18,109157,162,4107,7,0,466209,2336
WC,2020-09-19,109358,201,4111,4,0,468662,2453
WC,2020-09-20,109507,149,4117,6,0,470628,1966
WC,2020-09-21,109526,19,4121,4,0,471348,720
WC,2020-09-22,109616,90,4138,17,0,473257,1909
WC,2020-09-23,109830,214,4151,13,0,475544,2287
WC,2020-09-24,110080,250,4155,4,0,477687,2143
WC,2020-09-25,110224,144,4159,4,0,479424,1737
WC,2020-09-26,110295,71,4160,1,0,480747,1323
WC,2020-09-27,110430,135,4163,3,0,482497,1750
WC,2020-09-28,110493,63,4167,4,0,483547,1050
WC,2020-09-29,110541,48,4173,6,0,484946,1399
WC,2020-09-30,110739,198,4182,9,0,487674,2728
WC,2020-10-01,110888,149,4188,6,0,490135,2461
WC,2020-10-02,111060,172,4196,8,0,492541,2406
WC,2020-10-03,111253,193,4203,7,0,495080,2539
WC,2020-10-04,111448,195,4204,1,0,497189,2109
WC,2020-10-05,111517,69,4208,4,0,498437,1248
WC,2020-10-06,111596,79,4223,15,0,500136,1699
WC,2020-10-07,111826,230,4231,8,0,502882,2746
WC,2020-10-08,112012,186,4239,8,0,505347,2465
